Date,TIME,OPEN,HIGH,LOW,LAST_PRICE,NUMBER_TICKS,VOLUME
01-04-2016 00:00,14:20:00,1398.9,1400,1397.85,1399.35,160,4612
01-04-2016 00:00,14:25:00,1398.65,1400.85,1397.25,1400.85,135,5532
01-04-2016 00:00,14:30:00,1400.05,1403.8,1398.6,1402.85,118,7124
01-04-2016 00:00,14:35:00,1403.95,1404.75,1401.1,1403.95,146,6930
01-04-2016 00:00,14:40:00,1403.95,1404.8,1402.4,1404.5,138,4397
01-04-2016 00:00,14:45:00,1403.5,1406,1403.5,1405.55,175,7460
01-04-2016 00:00,14:50:00,1405.8,1416.1,1405.4,1412.05,376,21940
01-04-2016 00:00,14:55:00,1412.05,1414.05,1409.05,1410.15,188,7833
01-04-2016 00:00,15:00:00,1410.1,1415,1410,1412.55,159,10558
01-04-2016 00:00,15:05:00,1413.1,1415.85,1412.5,1415,178,11155
01-04-2016 00:00,15:10:00,1415,1417,1410,1410,230,11260
01-04-2016 00:00,15:15:00,1409.8,1416.05,1409.8,1413.9,222,14378
01-04-2016 00:00,15:20:00,1413.5,1414.15,1409.4,1412.4,173,9355
01-04-2016 00:00,15:25:00,1412.4,1415,1407,1414,215,8974
04-04-2016 00:00,09:15:00,1409.9,1415.75,1405.05,1407.55,203,6977
04-04-2016 00:00,09:20:00,1407,1409.1,1400.5,1405.2,153,4409
04-04-2016 00:00,09:25:00,1406,1406.25,1401.5,1402.1,114,3176
04-04-2016 00:00,09:30:00,1402,1404.85,1397,1400.25,127,6167
04-04-2016 00:00,09:35:00,1400.4,1401.25,1398,1399.8,93,1588
04-04-2016 00:00,09:40:00,1400.2,1402.65,1399.75,1401.25,73,2411
04-04-2016 00:00,09:45:00,1401.25,1403,1401,1402,86,2647
04-04-2016 00:00,09:50:00,1402,1403,1401.2,1401.65,73,3327
04-04-2016 00:00,09:55:00,1401.85,1404,1401.5,1402.65,46,1864
04-04-2016 00:00,10:00:00,1403,1404,1402.3,1403.45,48,1384
04-04-2016 00:00,10:05:00,1403.45,1405,1403.05,1404.9,87,3678
04-04-2016 00:00,10:10:00,1404.95,1404.95,1402.65,1403.5,107,2590
04-04-2016 00:00,10:15:00,1403.3,1403.9,1401.5,1403.9,46,954
04-04-2016 00:00,10:20:00,1403.9,1405,1403,1404,38,505
04-04-2016 00:00,10:25:00,1404.95,1405.65,1404,1404.1,62,2777
04-04-2016 00:00,10:30:00,1405,1406,1404.3,1405.15,44,2532
04-04-2016 00:00,10:35:00,1405.2,1407,1405,1406.8,39,689
04-04-2016 00:00,10:40:00,1406.8,1409.5,1404,1406,83,2853
04-04-2016 00:00,10:45:00,1406.1,1407.15,1404.5,1405.15,35,1014
04-04-2016 00:00,10:50:00,1405.5,1406.8,1405.5,1406.4,22,674
04-04-2016 00:00,10:55:00,1405.5,1407,1405.5,1405.9,48,1295
04-04-2016 00:00,11:00:00,1406,1406.3,1405.5,1406.3,34,505
04-04-2016 00:00,11:05:00,1406.05,1407,1405.35,1405.95,73,2077
04-04-2016 00:00,11:10:00,1403.65,1406.7,1403.65,1405,260,5543
04-04-2016 00:00,11:15:00,1405,1408,1405,1407.05,168,3083
04-04-2016 00:00,11:20:00,1406.25,1408.95,1405,1408.75,87,2895
04-04-2016 00:00,11:25:00,1408.7,1410.35,1408,1410.35,197,3812
04-04-2016 00:00,11:30:00,1410.05,1414,1410,1414,327,7225
04-04-2016 00:00,11:35:00,1413.75,1414.25,1411.75,1414,475,11400
04-04-2016 00:00,11:40:00,1414,1414,1410.2,1410.65,132,6174
04-04-2016 00:00,11:45:00,1411,1411,1410,1410.25,77,6004
04-04-2016 00:00,11:50:00,1410.95,1411.4,1410.85,1411.4,36,1632
04-04-2016 00:00,11:55:00,1411.75,1413.35,1411.35,1412.55,83,2985
04-04-2016 00:00,12:00:00,1412.5,1417,1412.5,1415,155,13696
04-04-2016 00:00,12:05:00,1415,1415.35,1413.95,1414.35,85,4056
04-04-2016 00:00,12:10:00,1414.8,1416.15,1414,1414.4,75,3446
04-04-2016 00:00,12:15:00,1414.4,1417,1413.55,1417,60,3551
04-04-2016 00:00,12:20:00,1416.5,1418,1415,1415.5,83,3042
04-04-2016 00:00,12:25:00,1415.55,1416.4,1415.05,1416.15,42,760
04-04-2016 00:00,12:30:00,1415.75,1416.9,1415,1415,74,1579
04-04-2016 00:00,12:35:00,1415.15,1415.6,1412.25,1414,70,2050
04-04-2016 00:00,12:40:00,1414,1414.7,1413,1414,73,3911
04-04-2016 00:00,12:45:00,1414,1416,1412.25,1415.9,65,4618
04-04-2016 00:00,12:50:00,1415.9,1415.95,1413.5,1415.5,49,1309
04-04-2016 00:00,12:55:00,1415,1417,1415,1416.55,78,4091
04-04-2016 00:00,13:00:00,1416.5,1418.5,1415.5,1417.55,159,18814
04-04-2016 00:00,13:05:00,1417.55,1419,1417,1417.95,140,4771
04-04-2016 00:00,13:10:00,1418.2,1418.85,1417,1417.6,101,3027
04-04-2016 00:00,13:15:00,1418.65,1418.9,1416.5,1417,117,1926
04-04-2016 00:00,13:20:00,1416.5,1418,1415.3,1416.95,63,1167
04-04-2016 00:00,13:25:00,1416,1417,1416,1417,37,31572
04-04-2016 00:00,13:30:00,1417,1418,1416.3,1417.05,59,1429
04-04-2016 00:00,13:35:00,1417.95,1419.95,1417,1417,97,5508
04-04-2016 00:00,13:40:00,1418.7,1423.5,1417.65,1423,187,14416
04-04-2016 00:00,13:45:00,1422.9,1424.2,1420.15,1420.5,165,7913
04-04-2016 00:00,13:50:00,1420.9,1422.5,1420.1,1421,53,2241
04-04-2016 00:00,13:55:00,1421.75,1421.75,1419,1419.55,65,2075
04-04-2016 00:00,14:00:00,1420,1421.5,1419,1419.15,51,3521
04-04-2016 00:00,14:05:00,1419.85,1421,1419,1419.05,53,1713
04-04-2016 00:00,14:10:00,1419,1422.5,1419,1420,60,1764
04-04-2016 00:00,14:15:00,1420.2,1422.4,1419,1420.85,56,3266
04-04-2016 00:00,14:20:00,1420.7,1422,1419,1419.95,69,1999
04-04-2016 00:00,14:25:00,1419.5,1419.85,1419,1419.85,45,1095
04-04-2016 00:00,14:30:00,1419,1420.15,1418.6,1419,49,2003
04-04-2016 00:00,14:35:00,1419,1420,1416.9,1418.8,60,3148
04-04-2016 00:00,14:40:00,1416.85,1417.5,1413,1414.1,135,6668
04-04-2016 00:00,14:45:00,1414.5,1418.85,1414.5,1415.5,47,1362
04-04-2016 00:00,14:50:00,1415.95,1420,1415.95,1418.85,59,3074
04-04-2016 00:00,14:55:00,1419.55,1419.55,1416,1416,59,1888
04-04-2016 00:00,15:00:00,1416,1419,1415.8,1417.8,118,2283
04-04-2016 00:00,15:05:00,1416.75,1417.5,1415,1415.1,114,4833
04-04-2016 00:00,15:10:00,1415.1,1415.5,1406.4,1408.85,272,14367
04-04-2016 00:00,15:15:00,1408.7,1413,1407.2,1410.55,182,4083
04-04-2016 00:00,15:20:00,1413.45,1414.5,1407.35,1408.35,211,8845
04-04-2016 00:00,15:25:00,1408.85,1414,1405,1410.75,190,7324
05-04-2016 00:00,09:15:00,1405,1407.45,1397.85,1404.85,141,5835
05-04-2016 00:00,09:20:00,1405,1409,1404.55,1407.9,126,4640
05-04-2016 00:00,09:25:00,1408.5,1410,1406.05,1407,52,884
05-04-2016 00:00,09:30:00,1406.95,1408.45,1402.95,1403.1,81,2462
05-04-2016 00:00,09:35:00,1404,1404.65,1402,1404,52,2646
05-04-2016 00:00,09:40:00,1405,1407,1404.1,1404.8,46,1424
05-04-2016 00:00,09:45:00,1405,1410.85,1404.55,1409.95,118,5114
05-04-2016 00:00,09:50:00,1409.85,1415.35,1408.95,1414,136,4551
05-04-2016 00:00,09:55:00,1413.4,1413.4,1410.15,1411.8,66,4078
05-04-2016 00:00,10:00:00,1412,1414.25,1411,1413.5,58,2286
05-04-2016 00:00,10:05:00,1414.1,1415,1411.85,1412.35,73,1500
05-04-2016 00:00,10:10:00,1412.4,1413.95,1411.95,1413,51,1533
05-04-2016 00:00,10:15:00,1413,1414.7,1410,1412.2,81,2620
05-04-2016 00:00,10:20:00,1411,1413.4,1410,1412.6,55,1676
05-04-2016 00:00,10:25:00,1411.95,1413.55,1411.05,1413.55,33,1154
05-04-2016 00:00,10:30:00,1414,1415,1411.55,1413.85,57,2634
05-04-2016 00:00,10:35:00,1413.65,1415,1412,1413.75,181,2413
05-04-2016 00:00,10:40:00,1413.95,1414,1410.8,1411.9,159,2644
05-04-2016 00:00,10:45:00,1411.9,1413.95,1411,1412.6,51,1198
05-04-2016 00:00,10:50:00,1413,1414,1412,1412,52,2179
05-04-2016 00:00,10:55:00,1412.35,1412.35,1408,1410.1,71,4821
05-04-2016 00:00,11:00:00,1409.75,1413.9,1405.5,1410.4,134,6474
05-04-2016 00:00,11:05:00,1412.55,1414,1411,1413.9,96,4273
05-04-2016 00:00,11:10:00,1414,1414.5,1411.15,1412.5,117,5255
05-04-2016 00:00,11:15:00,1412.25,1412.25,1410,1410.7,71,3014
05-04-2016 00:00,11:20:00,1410.7,1410.7,1405,1406.55,102,3779
05-04-2016 00:00,11:25:00,1407.5,1409.55,1405,1406.05,100,4028
05-04-2016 00:00,11:30:00,1406,1409.1,1403,1409.1,101,3001
05-04-2016 00:00,11:35:00,1409.25,1409.3,1407,1408,49,1930
05-04-2016 00:00,11:40:00,1407.2,1409.9,1405.5,1409.9,73,2089
05-04-2016 00:00,11:45:00,1410,1410.6,1407,1407,51,1669
05-04-2016 00:00,11:50:00,1406.95,1406.95,1403.45,1403.45,56,2259
05-04-2016 00:00,11:55:00,1403.45,1407,1403,1406.9,123,3792
05-04-2016 00:00,12:00:00,1406,1406.5,1402,1405.1,179,7682
05-04-2016 00:00,12:05:00,1405.45,1405.9,1402.5,1403,112,2073
05-04-2016 00:00,12:10:00,1402.65,1406,1402.15,1403.35,108,2789
05-04-2016 00:00,12:15:00,1404,1406.25,1402.1,1404.8,53,1654
05-04-2016 00:00,12:20:00,1404.15,1404.2,1402.3,1402.35,160,2216
05-04-2016 00:00,12:25:00,1402.65,1403.5,1401.95,1402.25,151,3106
05-04-2016 00:00,12:30:00,1402.5,1403,1400.7,1402.3,93,2924
05-04-2016 00:00,12:35:00,1402.3,1402.5,1400,1401,130,2691
05-04-2016 00:00,12:40:00,1400.2,1401,1392.35,1393,370,8959
05-04-2016 00:00,12:45:00,1393,1395.05,1392.35,1393.5,92,2458
05-04-2016 00:00,12:50:00,1394,1397.7,1393,1396.75,69,2876
05-04-2016 00:00,12:55:00,1396.75,1396.75,1393,1394.1,39,1523
05-04-2016 00:00,13:00:00,1393.95,1395.4,1390.05,1392.75,104,1837
05-04-2016 00:00,13:05:00,1391.8,1392.2,1390,1391.25,75,3071
05-04-2016 00:00,13:10:00,1391.55,1395,1390.2,1395,61,1641
05-04-2016 00:00,13:15:00,1395,1397.3,1392.85,1395.25,48,1395
05-04-2016 00:00,13:20:00,1395.8,1397.55,1394.95,1396.1,56,996
05-04-2016 00:00,13:25:00,1396.15,1398.95,1395,1398.1,63,512
05-04-2016 00:00,13:30:00,1398.55,1400,1397.4,1400,112,2335
05-04-2016 00:00,13:35:00,1400,1400,1398.2,1399.25,38,524
05-04-2016 00:00,13:40:00,1399,1404.7,1398.1,1400.9,286,10698
05-04-2016 00:00,13:45:00,1401,1405,1398.35,1398.35,229,7770
05-04-2016 00:00,13:50:00,1398.75,1400,1397.25,1399.45,107,3153
05-04-2016 00:00,13:55:00,1399.45,1401.8,1395.9,1396.1,52,2913
05-04-2016 00:00,14:00:00,1395.6,1398.8,1392.1,1396.55,73,1703
05-04-2016 00:00,14:05:00,1396.1,1398.1,1395,1396.8,64,1700
05-04-2016 00:00,14:10:00,1396.7,1397.05,1393.4,1395.05,59,2325
05-04-2016 00:00,14:15:00,1395.2,1396.9,1394,1394.05,50,594
05-04-2016 00:00,14:20:00,1394.1,1399.05,1394.1,1398.4,84,1221
05-04-2016 00:00,14:25:00,1398.4,1399,1397.25,1398.3,66,908
05-04-2016 00:00,14:30:00,1398.3,1400,1397.05,1398.65,68,2237
05-04-2016 00:00,14:35:00,1398.5,1402.95,1398.5,1402.95,96,3073
05-04-2016 00:00,14:40:00,1402.1,1403.25,1398.7,1398.9,90,2915
05-04-2016 00:00,14:45:00,1398.4,1399.65,1397.1,1398.75,62,949
05-04-2016 00:00,14:50:00,1398.75,1400,1398.55,1400,105,2957
05-04-2016 00:00,14:55:00,1399,1401,1398.2,1399.55,107,3345
05-04-2016 00:00,15:00:00,1400,1400,1393.95,1395.35,104,4566
05-04-2016 00:00,15:05:00,1395.35,1395.35,1391.65,1391.7,150,6686
05-04-2016 00:00,15:10:00,1391,1391.7,1387.45,1389.05,205,9827
05-04-2016 00:00,15:15:00,1389.05,1391,1387,1389.2,186,10012
05-04-2016 00:00,15:20:00,1389.1,1393.35,1389.05,1391.5,200,13730
05-04-2016 00:00,15:25:00,1391.5,1392,1387.1,1391.8,303,12292
06-04-2016 00:00,09:15:00,1402.75,1404,1392,1404,169,5442
06-04-2016 00:00,09:20:00,1404,1406.8,1403.65,1405.9,172,4545
06-04-2016 00:00,09:25:00,1405.6,1406,1399,1399.95,131,3428
06-04-2016 00:00,09:30:00,1399.6,1407.4,1399,1405.85,164,6215
06-04-2016 00:00,09:35:00,1405.85,1413,1405.85,1412.25,228,9162
06-04-2016 00:00,09:40:00,1411.75,1414.5,1411.2,1412.85,205,6665
06-04-2016 00:00,09:45:00,1412.95,1417,1411.25,1416,136,6162
06-04-2016 00:00,09:50:00,1416.2,1421.9,1416,1419.55,239,10931
06-04-2016 00:00,09:55:00,1420.55,1422.9,1417,1418,288,9134
06-04-2016 00:00,10:00:00,1418.45,1422,1417.55,1421.4,260,9092
06-04-2016 00:00,10:05:00,1421.25,1423,1420,1422.25,139,4360
06-04-2016 00:00,10:10:00,1422,1423.4,1420,1420.9,160,5691
06-04-2016 00:00,10:15:00,1420,1421.9,1418.05,1419.9,174,5406
06-04-2016 00:00,10:20:00,1419.15,1419.85,1416.25,1418,153,4078
06-04-2016 00:00,10:25:00,1418,1418,1415.5,1417.95,134,2146
06-04-2016 00:00,10:30:00,1417.95,1418.3,1416.8,1418.3,100,1024
06-04-2016 00:00,10:35:00,1417.35,1418.5,1417.35,1418.5,121,6845
06-04-2016 00:00,10:40:00,1418.3,1419,1417.55,1418.8,109,3337
06-04-2016 00:00,10:45:00,1418.5,1420.5,1418.5,1420.5,120,7544
06-04-2016 00:00,10:50:00,1420.75,1421,1419.6,1420.05,79,2233
06-04-2016 00:00,10:55:00,1419.6,1420.3,1419.25,1420,82,2946
06-04-2016 00:00,11:00:00,1420,1420,1418.05,1418.5,95,1561
06-04-2016 00:00,11:05:00,1418.5,1419.85,1418.5,1419,74,809
06-04-2016 00:00,11:10:00,1418.95,1419.9,1418.65,1419.85,103,2338
06-04-2016 00:00,11:15:00,1419.85,1419.95,1419.1,1419.7,54,678
06-04-2016 00:00,11:20:00,1419.7,1420,1419,1420,58,1141
